Site,Plot,Yr,Amalgams,cover
88,2,1,9201728.0,10.0
88,2,2,9201023.0,0.5
88,2,2,9201728.0,5.0
88,3,1,9201728.0,20.0
88,3,2,9201728.0,5.0
88,3,2,9201815.0,0.5
88,4,1,9201728.0,20.0
88,4,2,9201023.0,0.5
88,4,2,9201728.0,0.5
88,5,1,9201023.0,0.5
88,5,2,9201023.0,1.0
88,5,2,9201728.0,1.0
88,6,1,9201728.0,5.0
88,6,2,9201023.0,0.5
88,6,2,9201728.0,5.0
88,7,1,9201728.0,15.0
88,7,2,9201023.0,0.5
88,7,2,9201728.0,1.0
88,7,2,9201815.0,0.5
88,8,1,9201023.0,5.0
88,8,1,9201728.0,10.0
88,8,2,9201728.0,1.0
88,9,1,9201023.0,1.0
88,9,1,9201728.0,10.0
88,9,2,9201023.0,0.5
88,9,2,9201728.0,0.5
88,10,1,9201023.0,5.0
88,10,1,9201728.0,5.0
88,10,2,9201023.0,1.0
88,10,2,9201728.0,1.0
88,11,1,9201023.0,1.0
88,11,1,9201728.0,10.0
88,12,1,9201023.0,0.5
88,12,1,9201687.0,0.5
88,12,1,9201728.0,20.0
88,12,2,9201023.0,0.5
88,12,2,9201728.0,0.5
88,13,1,9201023.0,1.0
88,13,1,9201728.0,5.0
88,13,2,9201687.0,0.5
88,13,2,9201728.0,0.5
88,14,1,9201728.0,5.0
88,14,2,9201023.0,0.5
88,14,2,9201728.0,0.5
88,15,1,9201023.0,1.0
88,15,2,9201023.0,0.5
88,16,1,9201728.0,15.0
88,16,2,9201728.0,1.0
88,16,2,9201815.0,0.5
89,2,1,9201728.0,0.5
89,3,1,9201728.0,0.5
89,4,1,9201728.0,0.5
89,5,1,9201728.0,0.5
89,5,2,9201023.0,0.5
89,5,2,9201728.0,20.0
89,6,1,9201728.0,0.5
89,6,2,9201023.0,5.0
89,6,2,9201728.0,0.5
89,7,1,9201728.0,0.5
89,7,2,9201023.0,5.0
89,7,2,9201728.0,10.0
89,8,1,9201728.0,70.0
89,8,2,9201023.0,0.5
89,8,2,9201728.0,35.0
89,9,1,9201728.0,20.0
89,9,2,9201728.0,70.0
89,10,1,9201728.0,20.0
89,10,2,9201023.0,0.5
89,10,2,9201728.0,15.0
89,11,1,9201728.0,80.0
89,11,2,9201728.0,40.0
89,12,1,9201728.0,70.0
89,12,2,9201728.0,50.0
89,13,1,9201728.0,5.0
89,13,2,9201023.0,0.5
89,13,2,9201728.0,70.0
89,14,1,9201023.0,0.5
89,15,1,9201023.0,0.5
89,15,1,9201728.0,0.5
89,15,2,9201023.0,0.5
89,15,2,9201728.0,50.0
89,16,1,9201728.0,5.0
89,16,2,9201023.0,0.5
89,16,2,9201728.0,50.0
90,1,1,9201023.0,0.5
90,1,1,9201728.0,45.0
90,1,2,9201023.0,0.5
90,1,2,9201728.0,5.0
90,2,1,9201023.0,0.5
90,2,1,9201728.0,5.0
90,3,1,9201023.0,0.5
90,3,1,9201728.0,55.0
90,3,2,9201023.0,0.5
90,3,2,9201728.0,1.0
90,4,1,9201728.0,20.0
90,4,2,9201023.0,0.5
90,4,2,9201728.0,5.0
90,5,1,9201728.0,45.0
90,5,2,9201023.0,0.5
90,5,2,9201728.0,0.5
90,6,1,9201023.0,0.5
90,6,1,9201728.0,25.0
90,6,2,9201023.0,1.0
90,6,2,9201728.0,1.0
90,7,1,9201728.0,30.0
90,7,2,9201728.0,15.0
90,8,1,9201728.0,40.0
90,8,2,9201023.0,0.5
90,8,2,9201728.0,1.0
90,9,1,9201728.0,5.0
90,9,2,9201728.0,40.0
90,10,1,9201728.0,65.0
90,10,2,9201023.0,3.0
90,10,2,9201728.0,25.0
90,11,1,9201728.0,95.0
90,11,2,9201023.0,0.5
90,11,2,9201728.0,1.0
90,12,1,9201728.0,1.0
90,13,1,9201728.0,15.0
90,13,2,9201023.0,0.5
90,13,2,9201728.0,1.0
90,14,1,9201728.0,30.0
90,14,2,9201728.0,5.0
90,15,1,9201728.0,15.0
90,15,2,9201728.0,1.0
90,16,1,9201728.0,65.0
90,16,2,9201728.0,1.0
91,1,1,9201023.0,0.5
91,1,1,9201687.0,10.0
91,1,1,9201728.0,1.0
91,1,2,9201687.0,0.5
91,2,1,9201687.0,5.0
91,2,2,9201023.0,1.0
91,2,2,9201687.0,5.0
91,2,2,9201728.0,5.0
91,3,1,9201728.0,15.0
91,3,2,9201023.0,0.5
91,3,2,9201728.0,10.0
91,4,1,9201023.0,0.5
91,4,1,9201687.0,0.5
91,4,2,9201728.0,1.0
91,5,1,9201728.0,5.5
91,5,2,9201023.0,0.5
91,5,2,9201728.0,5.0
91,5,2,9201815.0,0.5
91,6,1,9201023.0,0.5
91,6,1,9201687.0,1.0
91,6,1,9201728.0,1.0
91,6,2,9201687.0,0.5
91,6,2,9201728.0,10.0
91,7,1,9201687.0,1.0
91,7,1,9201728.0,30.0
91,7,2,9201687.0,0.5
91,7,2,9201728.0,5.0
91,8,1,9201687.0,1.0
91,8,1,9201728.0,5.0
91,8,2,9201728.0,15.0
91,9,1,9201687.0,1.0
91,9,1,9201728.0,30.0
91,9,2,9201728.0,5.0
91,10,1,9201023.0,0.5
91,10,1,9201687.0,1.0
91,10,1,9201728.0,25.0
91,10,2,9201023.0,0.5
91,10,2,9201687.0,5.0
91,11,1,9201023.0,1.0
91,11,1,9201687.0,10.0
91,11,1,9201728.0,1.0
91,11,2,9201687.0,5.0
91,11,2,9201728.0,1.0
91,12,1,9201687.0,1.0
91,12,1,9201728.0,5.0
91,12,2,9201687.0,1.0
91,12,2,9201728.0,5.0
91,13,1,9201023.0,0.5
91,13,1,9201687.0,5.0
91,13,2,9201687.0,1.0
91,13,2,9201728.0,1.0
91,14,1,9201023.0,0.5
91,14,1,9201687.0,5.0
91,14,1,9201728.0,1.0
91,14,2,9201687.0,0.5
91,15,1,9201023.0,0.5
91,16,1,9201023.0,1.5
91,16,1,9201728.0,10.0
91,16,2,9201023.0,0.5
91,16,2,9201728.0,1.0
92,1,1,9201728.0,40.0
92,1,2,9201728.0,0.5
92,2,1,9201728.0,5.0
92,2,2,9201728.0,50.0
92,3,1,9201023.0,0.5
92,3,1,9201728.0,5.0
92,3,2,9201728.0,5.0
92,4,1,9201728.0,10.0
92,4,2,9201728.0,35.0
92,5,1,9201728.0,10.0
92,5,2,9201728.0,60.0
92,6,2,9201728.0,5.0
92,7,1,9201023.0,0.5
92,7,1,9201728.0,5.0
92,7,2,9201023.0,1.0
92,7,2,9201728.0,80.0
92,8,1,9201023.0,0.5
92,8,1,9201728.0,10.0
92,8,2,9201728.0,20.0
92,9,1,9201023.0,0.5
92,9,1,9201728.0,30.0
92,9,2,9201023.0,1.0
92,9,2,9201728.0,25.0
92,10,1,9201728.0,5.0
92,10,2,9201023.0,1.0
92,10,2,9201728.0,25.0
92,11,1,9201728.0,5.0
92,11,2,9201023.0,1.0
92,11,2,9201728.0,20.0
92,12,1,9201023.0,0.5
92,12,1,9201728.0,5.0
92,12,2,9201728.0,20.0
92,13,1,9201023.0,0.5
92,13,1,9201728.0,5.0
92,13,2,9201728.0,55.0
92,14,1,9201728.0,5.0
92,14,2,9201728.0,20.0
92,15,1,9201728.0,20.0
92,15,2,9201023.0,0.5
92,15,2,9201728.0,20.0
92,16,1,9201728.0,20.0
92,16,2,9201023.0,1.0
92,16,2,9201728.0,20.0
93,1,1,9201728.0,40.0
93,1,2,9201728.0,1.0
93,2,1,9201728.0,80.0
93,2,2,9201728.0,0.5
93,3,1,9201728.0,80.0
93,4,1,9201728.0,25.0
93,4,2,9201728.0,1.0
93,5,1,9201728.0,20.0
93,6,1,9201728.0,30.0
93,6,2,9201728.0,1.0
93,7,1,9201023.0,0.5
93,7,1,9201728.0,40.0
93,8,1,9201728.0,5.0
93,8,2,9201728.0,1.0
93,9,1,9201728.0,20.0
93,9,2,9201728.0,50.0
93,10,1,9201728.0,25.0
93,10,2,9201728.0,25.0
93,11,2,9201728.0,20.0
93,12,1,9201728.0,75.0
93,13,1,9201728.0,90.0
93,13,2,9201728.0,0.5
93,14,1,9201023.0,0.5
93,14,1,9201728.0,85.0
93,15,1,9201023.0,0.5
93,15,1,9201728.0,5.0
93,15,2,9201728.0,5.0
93,16,1,9201023.0,0.5
93,16,1,9201728.0,1.0
93,16,2,9201728.0,0.5
94,1,1,9201023.0,0.5
94,1,1,9201728.0,5.0
94,1,2,9201023.0,1.0
94,2,1,9201023.0,0.5
94,2,1,9201728.0,1.0
94,2,2,9201023.0,0.5
94,2,2,9201728.0,50.0
94,3,1,9201023.0,0.5
94,3,1,9201728.0,0.5
94,3,2,9201023.0,0.5
94,3,2,9201728.0,0.5
94,4,1,9201023.0,0.5
94,4,1,9201728.0,1.0
94,5,1,9201728.0,10.5
94,5,2,9201728.0,0.5
94,6,1,9201023.0,0.5
94,6,1,9201728.0,5.0
94,6,2,9201023.0,1.0
94,7,1,9201023.0,0.5
94,7,1,9201728.0,1.0
94,7,2,9201023.0,0.5
94,8,1,9201023.0,0.5
94,8,1,9201728.0,1.0
94,9,1,9201728.0,10.0
94,9,2,9201728.0,80.0
94,10,1,9201023.0,0.5
94,10,1,9201728.0,5.0
94,10,1,9201815.0,0.5
94,10,2,9201023.0,0.5
94,10,2,9201728.0,5.0
94,11,1,9201023.0,0.5
94,11,1,9201728.0,5.0
94,11,2,9201023.0,0.5
94,11,2,9201728.0,0.5
94,12,1,9201728.0,40.0
94,12,2,9201728.0,1.0
94,13,1,9201023.0,0.5
94,13,1,9201728.0,80.0
94,13,2,9201728.0,50.0
94,14,1,9201728.0,80.0
94,14,2,9201023.0,0.5
94,14,2,9201728.0,0.5
94,15,1,9201023.0,0.5
94,15,1,9201728.0,0.5
94,15,2,9201728.0,75.0
94,16,1,9201728.0,0.5
94,16,2,9201023.0,0.5
95,1,1,9201023.0,0.5
95,1,1,9201728.0,1.0
95,1,1,9201815.0,0.5
95,1,2,9201728.0,55.0
95,2,1,9201023.0,1.0
95,2,1,9201728.0,1.0
95,2,2,9201728.0,1.0
95,2,2,9201815.0,0.5
95,3,2,9201728.0,5.0
95,4,1,9201023.0,1.0
95,4,1,9201728.0,1.0
95,4,2,9201023.0,0.5
95,4,2,9201728.0,1.0
95,4,2,9201815.0,0.5
95,5,1,9201023.0,0.5
95,5,1,9201728.0,1.0
95,5,2,9201728.0,55.0
95,6,1,9201023.0,0.5
95,6,1,9201728.0,1.0
95,6,2,9201728.0,1.0
95,7,1,9201728.0,1.0
95,7,2,9201023.0,0.5
95,7,2,9201728.0,0.5
95,7,2,9201815.0,0.5
95,8,1,9201728.0,5.0
95,8,2,9201023.0,0.5
95,8,2,9201728.0,0.5
95,9,1,9201728.0,1.0
95,9,2,9201728.0,1.0
95,10,1,9201023.0,0.5
95,10,1,9201728.0,1.0
95,10,2,9201023.0,0.5
95,10,2,9201728.0,1.0
95,11,1,9201728.0,15.0
95,12,1,9201023.0,1.0
95,12,1,9201728.0,1.0
95,12,2,9201023.0,0.5
95,12,2,9201728.0,0.5
95,13,1,9201023.0,1.0
95,13,1,9201728.0,1.0
95,13,2,9201023.0,0.5
95,13,2,9201728.0,0.5
95,14,2,9201023.0,0.5
95,14,2,9201728.0,1.0
95,15,2,9201023.0,0.5
95,15,2,9201728.0,0.5
95,16,1,9201023.0,1.0
95,16,1,9201728.0,1.0
95,16,2,9201023.0,1.0
95,16,2,9201728.0,0.5
96,1,1,9201023.0,0.5
96,1,1,9201728.0,5.0
96,2,1,9201728.0,10.0
96,3,1,9201728.0,50.0
96,3,2,9201728.0,0.5
96,4,1,9201023.0,0.5
96,4,1,9201728.0,0.5
96,4,2,9201023.0,0.5
96,4,2,9201728.0,1.0
96,5,1,9201023.0,0.5
96,5,2,9201023.0,0.5
96,5,2,9201728.0,5.0
96,6,1,9201023.0,0.5
96,6,1,9201728.0,1.0
96,6,2,9201023.0,0.5
96,7,1,9201728.0,15.0
96,8,1,9201728.0,10.0
96,8,2,9201728.0,0.5
96,9,1,9201728.0,15.0
96,9,2,9201023.0,0.5
96,10,1,9201023.0,0.5
96,10,1,9201728.0,5.0
96,10,2,9201023.0,0.5
96,11,1,9201023.0,0.5
96,11,1,9201728.0,5.0
96,11,2,9201023.0,0.5
96,11,2,9201728.0,0.5
96,12,1,9201728.0,1.0
96,12,2,9201728.0,1.0
96,13,1,9201728.0,10.0
96,13,2,9201728.0,0.5
96,14,2,9201023.0,0.5
96,14,2,9201728.0,0.5
96,15,1,9201023.0,0.5
96,15,1,9201728.0,1.0
96,16,1,9201023.0,0.5
96,16,1,9201728.0,15.0
96,16,2,9201023.0,0.5
96,16,2,9201728.0,0.5
97,1,1,9201728.0,0.5
97,1,2,9201728.0,0.5
97,2,1,9201728.0,1.0
97,2,2,9201728.0,0.5
97,3,2,9201728.0,10.0
97,4,1,9201728.0,5.0
97,4,2,9201728.0,1.0
97,5,1,9201728.0,1.0
97,5,2,9201728.0,1.0
97,6,1,9201728.0,1.0
97,6,2,9201023.0,0.5
97,7,1,9201728.0,40.0
97,7,2,9201023.0,0.5
97,7,2,9201728.0,15.0
97,8,1,9201728.0,5.0
97,8,2,9201023.0,0.5
97,8,2,9201728.0,0.5
97,9,1,9201023.0,0.5
97,9,1,9201728.0,10.0
97,9,2,9201728.0,1.0
97,10,1,9201023.0,0.5
97,10,1,9201728.0,50.0
97,10,2,9201728.0,50.0
97,11,1,9201728.0,1.0
97,11,2,9201728.0,1.0
97,12,1,9201728.0,5.0
97,12,2,9201728.0,0.5
97,13,1,9201728.0,5.0
97,14,1,9201728.0,5.0
97,14,2,9201728.0,0.5
97,15,1,9201023.0,0.5
97,15,2,9201728.0,0.5
97,16,2,9201728.0,0.5
98,1,1,9201728.0,0.5
98,1,2,9201728.0,0.5
98,3,1,9201728.0,0.5
98,4,1,9201728.0,0.5
98,6,1,9201728.0,0.5
98,6,2,9201728.0,1.0
98,7,2,9201728.0,0.5
98,9,2,9201023.0,0.5
98,9,2,9201728.0,0.5
98,10,2,9201728.0,0.5
98,13,2,9201728.0,0.5
98,15,2,9201728.0,0.5
98,16,1,9201728.0,0.5
99,1,1,9201023.0,0.5
99,1,1,9201728.0,80.0
99,1,2,9201023.0,0.5
99,1,2,9201728.0,70.0
99,2,1,9201023.0,0.5
99,2,1,9201728.0,5.0
99,2,2,9201023.0,0.5
99,2,2,9201615.0,0.5
99,2,2,9201728.0,30.0
99,3,1,9201687.0,1.0
99,3,1,9201728.0,15.0
99,3,2,9201023.0,1.0
99,3,2,9201615.0,0.5
99,3,2,9201728.0,15.0
99,4,1,9201728.0,60.0
99,4,2,9201023.0,0.5
99,4,2,9201728.0,5.0
99,5,1,9201728.0,50.0
99,5,2,9201023.0,0.5
99,5,2,9201728.0,15.0
99,6,1,9201728.0,10.0
99,6,2,9201023.0,0.5
99,6,2,9201728.0,30.0
99,7,1,9201728.0,60.0
99,7,1,9201815.0,0.5
99,7,2,9201023.0,0.5
99,7,2,9201728.0,40.0
99,7,2,9201815.0,0.5
99,8,1,9201728.0,25.0
99,8,2,9201023.0,0.5
99,8,2,9201615.0,0.5
99,8,2,9201728.0,40.0
99,9,1,9201728.0,90.0
99,9,2,9201023.0,0.5
99,9,2,9201615.0,0.5
99,9,2,9201728.0,25.0
99,10,1,9201023.0,65.0
99,10,1,9201728.0,31.0
99,11,1,9201728.0,90.0
99,11,2,9201023.0,1.0
99,11,2,9201728.0,70.0
99,12,1,9201023.0,0.5
99,12,1,9201728.0,40.0
99,12,2,9201023.0,0.5
99,12,2,9201615.0,1.0
99,12,2,9201728.0,5.0
99,13,1,9201728.0,60.0
99,14,1,9201728.0,70.0
99,15,1,9201023.0,5.0
99,15,1,9201728.0,25.0
99,15,2,9201023.0,5.0
99,15,2,9201615.0,0.5
99,15,2,9201728.0,15.0
99,16,1,9201023.0,1.0
99,16,1,9201728.0,80.0
99,16,2,9201023.0,1.0
99,16,2,9201615.0,0.5
99,16,2,9201728.0,15.0
100,1,1,9201728.0,40.0
100,1,2,9201023.0,0.5
100,1,2,9201728.0,0.5
100,2,1,9201728.0,5.0
100,2,2,9201728.0,15.0
100,3,1,9201728.0,20.0
100,3,2,9201023.0,0.5
100,3,2,9201728.0,15.0
100,4,1,9201728.0,15.0
100,4,2,9201023.0,0.5
100,5,1,9201728.0,1.0
100,5,2,9201023.0,0.5
100,5,2,9201728.0,0.5
100,6,1,9201728.0,1.0
100,6,2,9201023.0,0.5
100,6,2,9201728.0,0.5
100,7,1,9201728.0,10.0
100,7,2,9201023.0,0.5
100,7,2,9201728.0,30.0
100,8,1,9201728.0,5.0
100,8,2,9201023.0,0.5
100,8,2,9201728.0,30.0
100,9,1,9201023.0,0.5
100,9,1,9201728.0,1.0
100,9,2,9201728.0,60.0
100,10,1,9201023.0,0.5
100,10,1,9201728.0,30.0
100,10,2,9201023.0,0.5
100,10,2,9201728.0,0.5
100,11,1,9201023.0,0.5
100,11,2,9201023.0,0.5
100,12,1,9201023.0,0.5
100,12,1,9201728.0,0.5
100,12,2,9201023.0,0.5
100,12,2,9201728.0,0.5
100,13,2,9201023.0,0.5
100,14,2,9201023.0,0.5
100,16,1,9201023.0,1.0
100,16,1,9201687.0,0.5
100,16,1,9201728.0,10.0
100,16,2,9201023.0,0.5
100,16,2,9201728.0,0.5
101,1,1,9201728.0,0.5
101,1,2,9201023.0,0.5
101,1,2,9201728.0,65.0
101,2,1,9201728.0,0.5
101,2,2,9201023.0,0.5
101,2,2,9201728.0,0.5
101,3,1,9201023.0,0.5
101,3,1,9201687.0,30.0
101,3,1,9201728.0,15.0
101,3,2,9201728.0,0.5
101,4,1,9201023.0,0.5
101,4,1,9201728.0,5.5
101,4,2,9201023.0,0.5
101,4,2,9201728.0,1.0
101,5,1,9201728.0,0.5
101,5,2,9201023.0,1.0
101,5,2,9201728.0,25.0
101,6,1,9201728.0,1.0
101,6,2,9201023.0,0.5
101,6,2,9201728.0,30.0
101,7,2,9201023.0,0.5
101,7,2,9201728.0,1.0
101,8,1,9201728.0,0.5
101,8,2,9201023.0,0.5
101,8,2,9201728.0,25.0
101,9,2,9201023.0,1.0
101,10,1,9201728.0,0.5
101,11,1,9201023.0,1.0
101,11,1,9201728.0,0.5
101,11,2,9201023.0,1.0
101,11,2,9201728.0,0.5
101,12,1,9201728.0,1.0
101,12,2,9201023.0,0.5
101,12,2,9201728.0,20.0
101,13,1,9201728.0,0.5
101,13,2,9201023.0,1.0
101,13,2,9201728.0,10.0
101,14,1,9201728.0,0.5
101,14,2,9201023.0,1.0
101,14,2,9201728.0,1.0
101,15,1,9201023.0,0.5
101,15,1,9201728.0,0.5
101,15,2,9201023.0,1.0
101,15,2,9201728.0,80.0
101,16,1,9201023.0,0.5
101,16,1,9201728.0,0.5
101,16,2,9201023.0,0.5
101,16,2,9201728.0,20.0
102,1,1,9201023.0,0.5
102,1,1,9201728.0,0.5
102,2,1,9201023.0,0.5
102,2,1,9201815.0,0.5
102,2,2,9201728.0,0.5
102,3,1,9201023.0,0.5
102,3,2,9201728.0,12.0
102,4,1,9201023.0,0.5
102,4,1,9201728.0,0.5
102,4,2,9201728.0,5.0
102,5,1,9201728.0,1.0
102,5,2,9201023.0,5.0
102,5,2,9201728.0,0.5
102,6,1,9201728.0,0.5
102,6,2,9201023.0,0.5
102,7,1,9201023.0,0.5
102,7,1,9201728.0,20.0
102,7,2,9201687.0,5.0
102,8,1,9201023.0,0.5
102,8,1,9201728.0,10.0
102,8,2,9201023.0,0.5
102,9,1,9201023.0,0.5
102,9,2,9201023.0,0.5
102,9,2,9201728.0,0.5
102,10,1,9201023.0,0.5
102,10,1,9201728.0,5.0
102,10,2,9201023.0,5.0
102,11,1,9201023.0,0.5
102,11,2,9201023.0,0.5
102,12,2,9201023.0,8.0
102,13,1,9201023.0,0.5
102,13,2,9201023.0,5.0
102,13,2,9201687.0,0.5
102,13,2,9201728.0,5.0
102,14,1,9201023.0,0.5
102,14,2,9201023.0,1.0
102,14,2,9201728.0,0.5
102,15,1,9201023.0,1.0
102,15,2,9201023.0,0.5
102,15,2,9201728.0,0.5
102,16,1,9201023.0,0.5
103,1,1,9201728.0,1.0
103,2,1,9201728.0,1.0
103,2,2,9201728.0,5.0
103,3,1,9201728.0,1.0
103,4,1,9201728.0,0.5
103,4,1,9201815.0,0.5
103,4,2,9201728.0,20.0
103,5,1,9201675.0,0.5
103,5,2,9201728.0,5.0
103,6,1,9201728.0,1.0
103,6,1,9201815.0,0.5
103,6,2,9201728.0,0.5
103,7,1,9201728.0,1.0
103,7,2,9201728.0,1.0
103,8,1,9201728.0,10.0
103,8,2,9201675.0,0.5
103,9,1,9201675.0,0.5
103,9,1,9201728.0,10.0
103,9,2,9201728.0,0.5
103,10,1,9201728.0,40.0
103,11,1,9201728.0,5.0
103,12,1,9201728.0,15.0
103,13,1,9201728.0,90.0
103,13,2,9201728.0,1.0
103,14,1,9201728.0,5.0
103,14,1,9201815.0,0.5
103,15,1,9201728.0,25.0
103,16,1,9201728.0,0.5
103,16,1,9201815.0,0.5
