Site,Plot,alpha,cover,allelos,lba,som,pH,amtrees,amcover,nvc,ms,flag
21,7,17,113.5,0,,8.4,5.7,,41,S5,am,w
21,8,13,101,3,2.336559536,12.9,5,392.6990817,2,W21,am,o
21,9,25,112.5,5,0.543888228,7.4,5.1,215.9844949,2,W21,am,o
21,10,4,111,,0.979784209,10.3,6.3,863.9379797,,W8,am,t
21,11,4,101,,1.384264263,12.7,6.4,325.9402378,,W8,am,t
21,12,9,114,4,1.904590546,11.2,6.2,349.5021827,0,W21,am,o
21,13,10,104.5,7,2.57021549,6.6,5.4,483.0198705,0,W21,am,o
21,14,10,114,5,2.536836068,8.8,4.9,388.7720909,4,W8,am,t
21,15,13,105.5,1,2.452405765,19.6,4.5,133.5176878,3,W10,em,t
21,16,13,109,6,1.315541924,13.4,4.7,459.4579256,11,W21,am,o
22,1,7,52,0,0,7.300007,6.319,0,0,W13,am,t
22,2,13,32.5,1,0.19242255,14.64929,6.631,282.7433388,44,W8,am,t
22,3,16,36,2,0.206167018,16.81795,6.78,94.24777961,163,W8,am,t
22,4,12,27,3,0.55174221,11.23596,8.249,43.19689899,10,W6,d,w
22,5,8,85.5,5,0.043196899,9.677181,7.145,90.32078879,62,W13,am,t
22,6,7,99,4,1.215403658,11.5514,8.175,459.4579256,3,OV27,am,o
22,7,7,58.5,1,0.569413668,12.39967,7.562,153.1526419,64,W21,am,o
22,8,14,56,1,1.613993226,9.210278,7.391,223.8384766,120,OV27,am,o
22,9,9,43.5,4,1.372483291,15.79635,7.363,396.6260725,47,OV27,am,o
22,10,12,76,3,2.097013096,12.41386,7.148,70.68583471,27,W8,am,t
22,11,12,57,7,1.816233253,15.91189,6.7,369.1371368,123,W21,am,o
22,12,9,74.5,2,0.029452431,11.80539,8.64,86.39379797,52,W21,am,o
22,13,11,40,5,1.545270886,10.28576,7.494,239.5464398,125,W8,am,t
22,14,20,117,0,0,8.672353,7.328,0,10,OV27,am,o
22,15,9,39,6,4.111559385,11.05834,7.624,353.4291735,146,W8,am,t
22,16,10,29.5,2,2.134319509,10.9855,6.883,247.4004215,61,OV27,am,o
23,1,21,80,3,2.656609288,7.1,4.5,58.90486225,146,W21,am,o
23,2,11,25,1,1.600248758,7.8,5.1,74.61282552,166,W10,em,t
23,3,17,10,1,1.606139244,8.1,5.6,161.0066235,184,W10,em,t
23,4,10,12.5,2,1.333213382,6.8,5.4,58.90486225,47,W10,em,t
23,5,10,27,0,4.048727532,6,5,215.9844949,108,W10,em,t
23,6,27,29.5,5,0.677405916,11,6.6,263.1083847,176,W10,em,t
23,7,16,29,3,0.241509935,7.5,6.2,58.90486225,182,W8,am,t
23,8,29,62,1,1.588467785,7.9,5.6,74.61282552,98,W8,am,t
23,9,18,54,2,2.151990968,6.4,5.4,94.24777961,102,W8,am,t
23,10,11,35,1,1.350884841,6.4,5.4,74.61282552,135,W10,em,t
23,11,32,40,1,3.43808046,11.7,6.4,47.1238898,128,W8,am,t
23,12,29,49,2,2.95506059,7.6,5.5,117.8097245,86,W8,am,t
23,13,47,75.5,1,1.792671308,6.3,5.1,153.1526419,93,W10,em,t
23,14,25,44,2,1.839795198,5.1,5.3,82.46680716,116,W10,em,t
23,15,45,93,0,1.981166867,6.8,5.1,255.2544031,62,W10,em,t
23,16,15,77,2,1.99687483,7.9,5,141.3716694,68,W8,am,t
24,1,6,93,,,13.5,6.897,,,MG7,am,o
24,2,6,114,,,11.1,7.121,,,MG7,am,o
24,3,9,86,,,11.8,7.249,,,MG7,am,o
24,4,8,94,,,13.5,6.655,,,MG7,am,o
24,5,7,115,,,12.4,6.696,,,MG7,am,o
24,6,17,12,3,0.812887099,15.1,6.351,157.0796327,9,W8,am,t
24,7,6,114,,,11.1,7.077,,,MG7,am,o
24,8,8,24,4,0.997455668,22,6.022,376.9911184,5,W21,am,o
24,9,17,31,3,1.085812961,16.4,7.514,369.1371368,63,W21,am,o
24,10,1,20,1,0.243473431,19.9,6.306,15.70796327,200,OV27,am,o
24,11,6,43.5,0,,11.9,6.268,,2,MG7,am,o
24,12,3,41,,,15.4,7.433,,,MG7,am,o
24,13,5,42.5,1,1.356775327,20.1,6.766,176.7145868,112,W8,am,t
24,14,6,23.5,5,0.79521564,19.1,6.562,196.3495408,166,W21,am,o
24,15,3,1.5,5,0.860010989,16.5,6.718,227.7654674,13,W21,am,o
24,16,2,61,2,0.726493301,18.6,6.685,70.68583471,14,W21,am,o
25,1,15,88,5,1.720021978,21.8,7.5,322.013247,34,W21,am,o
25,2,7,83.5,6,2.01847328,19.9,8.3,479.0928797,31,W21,am,o
25,3,6,90,4,1.937969968,19.9,7.2,380.9181092,1,W21,am,o
25,4,15,78.5,3,3.004147975,20.2,6.6,270.9623664,35,W8,am,t
25,5,15,114.5,3,1.602212253,9.9,6.5,636.1725124,5,W8,am,t
25,6,17,88.5,5,0.594939109,11.9,7.7,239.5464398,5,W8,am,t
25,7,11,94,6,2.57021549,21.2,7.6,592.9756134,16,W21,am,o
25,8,21,75,4,2.175552913,20.9,7.6,349.5021827,44,W8,am,t
25,9,21,98.5,5,0.748091751,16.5,7.5,380.9181092,35,W8,am,t
25,10,14,94.5,4,0.663661448,18.7,6.7,231.6924582,15,W8,am,t
25,11,22,38.5,0,1.564905841,18.3,7.7,113.8827337,72,W10,em,t
25,12,14,126,2,1.747510914,8.3,4.6,7.853981634,3,W21,am,o
25,13,20,119,0,2.159844949,8,5.3,239.5464398,6,W8,am,t
25,14,15,32.5,0,0.251327412,12.6,6.5,557.632696,49,W21,am,o
25,15,25,54,3,0.630282026,16.9,5.8,302.3782929,53,W8,am,t
25,16,27,83,4,1.077958979,12.9,5.8,345.5751919,86,W8,am,t
26,1,15,81,9,1.70627751,43.22094,6.414,616.5375583,11,W6,d,w
26,2,10,81.5,2,5.484042676,8.591126,4.707,109.9557429,22,OV27,am,o
26,3,22,92,0,,6.16718,7.114,,2,S28,am,w
26,4,4,82,2,6.230170931,8.350819,4.706,188.4955592,13,W15,em,t
26,5,14,81,6,4.549418861,10.49897,4.954,408.407045,44,W6,d,w
26,6,14,23.5,1,0.954258769,12.19828,4.548,11.78097245,104,OV27,am,o
26,7,16,108.5,5,3.980005193,7.547471,3.798,168.8606051,72,OV27,am,o
26,8,15,106.5,3,1.525635932,8.29829,4.859,270.9623664,84,OV27,am,o
26,9,11,0,0,,8.453311,5.353,,0,OV27,am,o
26,10,22,78.5,4,3.277073837,12.98691,4.847,302.3782929,85,W8,am,t
26,11,11,71,6,0.981747704,18.16183,4.928,263.1083847,3,OV27,am,o
26,13,14,113,6,2.415099352,18.81952,4.701,337.7212103,6,W8,am,t
26,14,9,55.5,7,2.552544031,10.30998,5.553,459.4579256,33,OV27,am,o
26,15,18,70,6,2.047925711,7.667644,5.387,318.0862562,33,W21,am,o
26,16,3,1.5,5,1.136863842,15.45726,4.285,19.63495408,4,W21,am,o
27,1,11,35,2,2.864739801,13.9,8.5,667.5884389,102,W13,am,t
27,2,7,171.5,7,1.639518666,11.3,8.7,848.2300165,3,W13,am,t
27,3,7,116.5,2,0.502654825,11.5,8.4,310.2322745,10,W21,am,o
27,4,5,83,4,2.146100481,12.4,8.7,357.3561643,76,W13,am,t
27,5,11,55,4,0.913025365,13.6,8.8,333.7942194,33,W21,am,o
27,6,6,82.5,0,,10.8,8.5,,5,W13,am,t
27,7,4,96.5,5,2.169662426,9.9,5.5,1515.818455,12,W13,am,t
27,8,8,127.5,2,1.604175749,12.9,8.6,318.0862562,12,W13,am,t
27,9,5,141.5,2,3.976078202,11,8.5,785.3981634,2,W13,am,t
27,10,5,165.5,,1.288052988,9.2,7.8,589.0486225,,W13,am,t
27,11,6,73,6,0.630282026,11.5,8.8,518.3627878,13,W21,am,o
27,12,6,171.5,1,2.411172362,6.8,6.1,259.1813939,23,W21,am,o
27,13,3,135,,0.561559687,8.8,5.4,789.3251542,,W13,am,t
27,14,6,151,3,2.764601535,7.6,5.2,153.1526419,22,W21,am,o
27,15,7,107,1,2.474004215,11.5,6.1,624.3915399,1,W13,am,t
27,16,7,101.5,0,1.517781951,8,8.6,773.6171909,3,OV27,am,o
28,1,5,34,6,0.569413668,34.4,4.246,486.9468613,140,OV27,am,o
28,2,7,20.5,4,3.229949947,31,4.419,373.0641276,72,OV27,am,o
28,3,10,36,3,0.090320789,12.4,4.893,109.9557429,150,OV27,am,o
28,4,8,99,5,1.73180295,9.12,4.783,322.013247,7,OV27,am,o
28,5,11,88,5,0.473202393,8.58,6.501,153.1526419,52,W21,am,o
28,6,13,112.5,0,0.066758844,11.3,6.695,43.19689899,30,OV27,am,o
28,7,14,85,2,0.620464549,12.3,6.625,314.1592654,10,W21,am,o
28,8,15,10,3,1.712167996,8.61,5.654,263.1083847,21,W21,am,o
28,9,10,50,3,2.442588288,6.14,5.5,208.1305133,113,W21,am,o
28,10,11,71.5,2,1.044579557,6.17,6.028,329.8672286,6,W21,am,o
28,11,5,72,2,1.627737694,9.31,6.054,522.2897787,14,W13,am,t
28,12,7,43,3,1.619883712,8.04,5,106.0287521,26,W21,am,o
28,13,2,1.5,1,0.375027623,10.4,4.031,0,14,W21,am,o
28,14,10,85.5,7,1.325359401,10.6,7.34,596.9026042,2,OV27,am,o
28,15,6,34.5,7,0.779507677,10.9,5.159,946.4047869,10,W21,am,o
28,16,9,47,7,1.127046364,11.9,5.66,655.8074664,3,W21,am,o
29,2,19,74,0,0.227765467,8.3,7.4,0,10,OV27,am,o
29,3,22,110.5,2,2.199114858,18.4,8.7,19.63495408,2,OV27,am,o
29,4,21,73.5,5,1.786780822,9.5,4.5,157.0796327,4,W14,em,t
29,5,5,47.5,0,1.482439033,31.9,5,0,3,W12,am,t
29,6,11,35.5,0,3.322234231,20.2,4.2,0,3,OV27,am,o
29,7,17,106.5,0,1.865320638,16.7,8.8,27.48893572,4,W12,am,t
29,8,11,40.5,0,1.998838326,33.9,4.3,0,13,W10,em,t
29,9,10,233,0,,10.3,5.6,,1,W25,am,a
29,10,10,74,1,0.090320789,8.9,4.6,47.1238898,103,W21,am,o
29,11,3,90.5,0,3.559817176,7.5,4.4,0,3,W15,em,t
29,12,11,65.5,5,0.420188017,21,8.9,117.8097245,6,W12,am,t
29,13,8,28,0,2.004728812,16.7,5.7,7.853981634,14,W12,am,t
29,14,15,95.5,3,0.070685835,14.7,7.1,0,2,OV27,am,o
29,15,15,71,4,0.524253274,14.6,4.5,82.46680716,3,W21,am,o
29,16,8,73.5,3,0.141371669,14.8,8.8,695.0773746,4,W13,am,t
30,1,6,77.5,0,0.484983366,33.55632,4.213,0,71,W10,em,t
30,2,16,16,2,2.544690049,15.48107,5.929,51.05088062,36,W10,em,t
30,3,7,43.5,0,1.433351648,41.93586,4.484,0,16,W10,em,t
30,4,10,47.5,0,0.310232275,15.24267,4.875,0,122,W10,em,t
30,5,11,12,2,0.7696902,16.90527,4.509,19.63495408,17,W10,em,t
30,6,9,76,5,0.793252145,14.77232,4.678,161.0066235,7,W10,em,t
30,7,12,40,0,1.038689071,19.52315,4.449,0,63,W10,em,t
30,8,2,45,0,0.805033117,31.96699,4.146,0,130,W16,em,t
30,9,2,55,0,0.255254403,52.76036,3.5,0,102,W10,em,t
30,10,14,32.5,0,1.625774198,24.39444,4.331,0,52,W10,em,t
30,11,7,37.5,0,0.946404787,29.72308,4.447,0,80,W10,em,t
30,12,3,26,0,0.058904862,38.55249,4.488,11.78097245,50,W15,em,t
30,13,14,112.5,0,1.189878218,12.10661,4.742,0,60,W10,em,t
30,14,1,100,0,,16.74238,4.354,,150,W10,em,t
30,15,14,103.5,2,0.137444679,10.87168,4.613,62.83185307,2,W21,am,o
30,16,15,90,0,2.175552913,16.81011,4.775,47.1238898,91,W8,am,t
31,1,9,96,7,2.385646921,11.6,5.878,337.7212103,4,W8,am,t
31,2,27,30.5,3,0.877682448,12,6.171,357.3561643,24,W8,am,t
31,3,5,146,4,0.657770962,12.6,7.123,274.8893572,6,W13,am,t
31,4,5,57.5,5,1.918335014,6.1,6.245,930.6968236,3,W13,am,t
31,5,6,9.5,5,0.294524311,10.8,6.533,200.2765317,185,OV27,am,o
31,6,4,7.5,3,0.288633825,11.1,8.086,137.4446786,4,W21,am,o
31,7,8,15.5,1,0.021598449,11.4,7.835,66.75884389,196,OV27,am,o
31,8,35,23.5,3,0.750055246,10.8,7.113,70.68583471,189,W6,d,w
31,9,2,70.5,4,1.735729941,16.8,6.718,973.8937226,4,W8,am,t
31,10,4,92,6,1.798561794,10.7,6.365,561.5596868,4,W8,am,t
31,11,5,57.5,4,0.35931966,10.2,6.087,376.9911184,5,W13,am,t
31,12,2,81,7,0.687223393,13.8,6.148,455.5309348,2,W13,am,t
31,13,17,10,3,6.48738883,11,6.033,671.5154297,6,W10,em,t
31,14,16,22,5,0.74416476,13.3,6.142,624.3915399,13,W8,am,t
31,15,14,12,3,0.125663706,13.6,6.279,333.7942194,4,W8,am,t
31,16,11,70.5,4,0.736310778,14.6,7.033,345.5751919,31,W13,am,t
32,1,5,22,0,1.835868207,16.7,3.9,0,3,W10,em,t
32,2,5,7.5,0,0.461421421,15,4.2,0,2,W10,em,t
32,3,6,7.5,0,1.788744317,14.5,4.1,0,2,W10,em,t
32,4,2,1.5,0,1.032798585,34.5,4,0,0,W16,em,t
32,5,3,21.5,0,2.087195619,19.7,4,0,0,W15,em,t
32,6,3,2,0,1.111338401,12.8,4.2,0,5,W10,em,t
32,7,11,6,0,0.545851724,19.2,3.8,0,4,W10,em,t
32,8,3,1.5,0,1.03476208,9.3,4.1,0,1,W10,em,t
32,9,4,51.5,0,1.708241005,31.7,4.1,0,4,W10,em,t
32,10,19,44.5,0,0.003926991,24.3,3.9,0,180,OV27,am,o
32,11,10,5,0,0.164933614,11.9,4.7,0,2,W10,em,t
32,12,5,67,0,1.504037483,33.1,3.9,0,2,W10,em,t
32,13,2,1,0,1.914408023,10.2,4.3,0,2,W10,em,t
32,14,4,3,0,1.205586181,11.3,3.8,0,0,W10,em,t
32,15,6,8,0,3.919136835,14.1,4.1,0,1,W10,em,t
32,16,7,4,0,1.602212253,12.3,4.1,31.41592654,1,W10,em,t
33,1,10,86,5,1.021017612,19.4,7.7,251.3274123,3,W13,am,t
33,2,6,9,0,4.594579256,16.5,6.4,329.8672286,2,W10,em,t
33,3,11,24,1,1.348921346,12.9,4.7,188.4955592,12,W21,am,o
33,4,10,15,1,5.228788273,13.8,5,333.7942194,5,W10,em,t
33,5,12,187,3,0.249363917,11.1,6.8,106.0287521,4,OV27,am,o
33,6,14,42,4,0.934623814,21.3,8,121.7367153,4,W21,am,o
33,7,13,105,3,2.59574093,10.3,6.3,365.210146,4,OV27,am,o
33,8,14,95.5,3,1.24878308,13.2,6.9,98.17477042,23,W21,am,o
33,9,11,130,4,1.392118245,13.8,5.7,306.3052837,4,W21,am,o
33,10,10,110,5,3.587306111,10.9,8.8,530.1437603,1,W21,am,o
33,11,5,82,1,3.976078202,20.7,7.8,0,1,W13,am,t
33,12,10,94,8,4.891067063,20.7,7.9,577.2676501,2,W13,am,t
33,13,10,113,3,1.916371519,15.7,8.2,106.0287521,3,W21,am,o
33,14,9,134.5,2,2.022400271,18.8,8.1,161.0066235,6,W13,am,t
33,15,7,91,3,4.031056074,19.4,8.1,345.5751919,5,W13,am,t
33,16,9,99,7,4.050691028,16.9,7.7,380.9181092,3,W13,am,t
34,1,9,6,1,2.583959958,15.99505,7.059,133.5176878,183,W8,am,t
34,2,19,41.5,3,3.110176727,14.087,7.467,94.24777961,165,W21,am,o
34,3,7,108,4,1.543307391,15.04794,7.561,141.3716694,84,W21,am,o
34,4,8,88,4,1.398008731,25.74493,7.569,357.3561643,74,W8,am,t
34,5,13,97.5,0,1.127046364,19.79324,7.877,0,24,W8,am,t
34,6,4,82.5,5,1.94582395,14.34607,8.211,396.6260725,50,W13,am,t
34,7,8,90,2,1.429424657,15.4958,8.37,7.853981634,80,W13,am,t
34,8,4,3,6,0.767726705,14.04964,8.332,718.6393195,162,OV27,am,o
34,9,8,10,8,2.220713307,20.50847,8.333,494.8008429,170,W21,am,o
34,10,9,49,3,0.282743339,13.72561,8.428,82.46680716,33,W21,am,o
34,11,14,24.5,0,2.124502032,13.30041,7.309,39.26990817,121,W21,am,o
34,12,13,10,1,1.56097885,12.71527,8.083,74.61282552,153,W8,am,t
34,13,17,25,4,1.24878308,18.14912,8.018,168.8606051,122,W8,am,t
34,14,6,3.5,4,1.549197877,15.76797,8.074,451.603944,192,W21,am,o
34,15,13,22.5,3,2.205005344,15.44994,8.072,231.6924582,134,W8,am,t
34,16,5,3,2,2.744966581,18.55726,8.194,219.9114858,182,W8,am,t
35,1,5,7,1,0.005890486,7.730561,5.278,7.853981634,181,OV27,am,o
35,2,9,28.5,1,0.259181394,10.44301,6.766,145.2986602,111,W21,am,o
35,3,4,16,2,0.645989989,13.04456,7.268,200.2765317,40,W10,em,t
35,4,6,50.5,0,2.23642127,14.77965,4.268,0,2,W16,em,t
35,5,6,22.5,0,3.233876938,7.584098,4.29,0,2,W10,em,t
35,6,10,97,3,0.740237769,11.69767,4.233,47.1238898,3,W10,em,t
35,7,13,103.5,0,0.869828466,26.6458,4.167,0,11,W10,em,t
35,8,5,22,1,0.392699082,15.39965,6.141,43.19689899,35,W21,am,o
35,9,7,57.5,1,0.512472302,16.11556,6.798,31.41592654,1,W13,am,t
35,10,9,67,1,0.846266521,13.76705,7.175,35.34291735,20,W21,am,o
35,11,14,70,5,3.443970946,12.59343,6.032,314.1592654,1,W21,am,o
35,12,2,45,1,0.402516559,40.16702,6.37,54.97787144,42,W13,am,t
35,13,1,0.5,6,4.072289477,18.48878,6.277,306.3052837,11,W10,em,t
35,14,12,89.5,0,0.824668072,12.62817,4.479,0,3,W10,em,t
35,15,20,105.5,0,0.396626073,30.89651,6.302,0,1,S26,am,o
35,16,3,1.5,5,1.598285263,12.06989,5.411,498.7278338,1,OV27,am,o
36,1,11,31.5,1,0.91106187,13.6634,4.571,149.225651,32,W10,em,t
36,2,9,89,3,2.311034096,9.736308,6.277,341.6482011,8,W10,em,t
36,3,17,59,1,1.629701189,11.54777,4.32,270.9623664,24,W10,em,t
36,4,11,42,0,0.891426915,13.00326,4.9,149.225651,5,W10,em,t
36,5,9,58.5,1,2.466150233,9.822069,4.699,298.4513021,3,OV27,am,o
36,6,8,47.5,0,1.052433539,15.53763,4.418,58.90486225,15,W16,em,t
36,7,9,57.5,2,1.451023107,12.64795,5.698,121.7367153,3,OV27,am,o
36,8,14,63,0,0.891426915,12.69907,4.317,577.2676501,5,W10,em,t
36,9,18,62,0,0.746128255,7.836019,6.473,121.7367153,3,W6,d,w
36,10,13,29.5,1,2.825469893,20.35028,4.02,43.19689899,22,W8,am,t
36,11,17,80.5,3,0.496764338,6.533351,6.54,0,10,W6,d,w
36,12,15,98,3,1.985093858,11.17034,5.071,353.4291735,1,W10,em,t
36,13,13,35,0,0.651880476,10.51414,4.894,7.853981634,7,W16,em,t
36,14,7,12.5,,0.775580686,16.65101,5.858,74.61282552,,W21,am,o
36,15,22,103.5,0,1.822123739,17.13204,4.132,0,3,W6,d,w
36,16,19,108.5,,,11.74247,4.714,,,OV27,am,o
37,1,1,15,0,0.714712329,25.67036,4.156,0,0,W16,em,t
37,2,20,83.5,2,0.153152642,13.83893,5.757,82.46680716,3,W10,em,t
37,3,6,97.5,0,0.463384916,14.11162,4.57,0,2,W16,em,t
37,4,10,133.5,0,0.176714587,15.75524,5.371,0,13,W10,em,t
37,5,10,41.5,0,1.313578428,25.98187,3.775,0,2,W10,em,t
37,6,9,64.5,0,0.508545311,14.20388,4.984,58.90486225,4,OV27,am,o
37,7,7,122,0,0.257217899,17.1958,4.078,0,11,W16,em,t
37,8,12,113,0,0.441786467,15.54399,4.221,0,4,W10,em,t
37,9,6,62.5,1,1.207549676,14.89512,4.618,184.5685684,4,OV27,am,o
37,10,14,88.5,3,1.527599428,24.51788,4.121,98.17477042,6,W10,em,t
37,11,2,1,2,1.537416905,14.56151,4.555,251.3274123,3,OV27,am,o
37,12,5,2.5,4,1.702350519,15.55674,5.28,388.7720909,1,OV27,am,o
37,13,9,88,1,0.500691329,18.23848,4.497,35.34291735,2,W10,em,t
37,14,3,35.5,0,1.63362818,15.77048,4.13,7.853981634,3,W16,em,t
37,15,4,45.5,0,0.891426915,31.11642,3.647,11.78097245,2,W16,em,t
37,16,5,105.5,0,1.17613375,35.54082,3.407,0,1,W16,em,t
38,1,24,63.5,4,0.186532064,5.826601,4.823,82.46680716,4,W10,em,t
38,2,18,17.5,0,1.398008731,11.21756,4.261,0,4,W10,em,t
38,3,13,41,0,6.750497214,5.745115,6.148,212.0575041,1,OV27,am,o
38,4,9,9,1,6.616979527,9.345795,5.272,109.9557429,2,W10,em,t
38,5,17,93.5,2,4.072289477,12.61415,6.575,325.9402378,2,W8,am,t
38,6,9,110,0,3.553926689,8.112747,4.722,35.34291735,1,W10,em,t
38,7,25,107.5,0,1.370519795,4.916574,6.297,7.853981634,4,W10,em,t
38,8,15,103,0,4.457134577,17.06177,5.295,141.3716694,5,W10,em,t
38,10,11,96.5,0,0.699004365,7.226925,4.718,51.05088062,3,W16,em,t
38,11,7,94.5,0,4.172427743,10.13033,4.688,0,3,W16,em,t
38,12,24,109,0,3.634430001,10.07977,4.148,0,4,W10,em,t
38,13,32,96.5,0,2.93346214,23.71812,4.298,0,3,W10,em,t
38,14,26,101,1,1.531526419,4.679197,5.101,204.2035225,14,W6,d,w
38,15,23,65.5,1,1.311614933,10.6479,4.838,561.5596868,5,OV27,am,o
38,16,22,93.5,0,3.60497757,14.62208,4.362,467.3119072,13,W6,d,w
39,1,25,113,0,2.216786316,25.8207,6.211,51.05088062,2,W10,em,t
39,2,22,129,0,0.441786467,21.90573,4.42,0,4,W10,em,t
39,3,25,106.5,,,18.67204,6.285,,,OV27,am,o
39,4,24,87,0,,22.14299,5.279,,1,OV27,am,o
39,5,13,77,0,0.003926991,31.8791,5.041,0,2,W16,em,t
39,6,32,90.5,0,0.001963495,26.75682,5.905,0,2,OV27,am,o
39,7,47,121.5,0,,16.10937,5.496,,51,W10,em,t
39,8,20,122,0,,15.45374,5.554,,0,W16,em,t
39,9,14,107,0,,36.90983,5.369,,10,W16,em,t
39,10,24,96,0,,33.87114,5.936,,1,OV27,am,o
39,11,9,20.5,0,,28.42818,4.264,,0,W16,em,t
39,12,19,119.5,0,,26.68691,4.475,,0,OV27,am,o
39,13,7,98,0,,91.20235,4.373,,0,U2,am,a
39,14,17,99,,,28.76216,5.405,,,MG7,am,o
39,15,18,122.5,,,18.60533,5.31,,,OV27,am,o
39,16,22,97,,,19.7389,6.242,,,MG10,am,o
40,1,15,82,0,0.070685835,32.9,4.552,0,11,W16,em,t
40,2,36,128,0,0.14529866,9.3,5.652,0,2,W10,em,t
40,3,46,60,0,0.308268779,19.6,6.026,90.32078879,3,MG9,am,w
40,4,30,127,0,0.810923604,10.2,5.476,78.53981634,1,MG1,am,o
40,5,47,75.5,0,0.204203522,13.4,6.138,102.1017612,2,W24,am,o
40,6,24,111,,0.363246651,49.3,6.353,0,,W6,d,w
40,7,17,91.5,,0.09817477,9.05,4.597,7.853981634,,OV27,am,o
40,8,34,111.5,1,1.378373777,12.3,5.346,153.1526419,11,W10,em,t
40,9,23,119.5,0,0.180641578,12.9,5.731,0,0,W10,em,t
40,10,26,72.5,0,2.267837197,12.9,6.044,294.5243113,1,W10,em,t
40,11,20,137.5,0,0.977820713,12.3,6.339,0,1,W8,am,t
40,12,24,88,,0.730420292,7.63,5.359,180.6415776,,W10,em,t
40,13,35,93.5,,0.832522053,6.44,6.065,15.70796327,,W6,d,w
40,14,42,83.5,,0.681332907,51.3,6.293,0,,W10,em,t
40,15,21,100,0,1.158462291,10.3,5.449,172.7875959,1,W10,em,t
40,16,23,93,,1.119192383,11.5,5.522,149.225651,,OV27,am,o
41,1,27,51.5,3,0.91498886,26.51878,4.707,164.9336143,1,W6,d,w
41,2,23,72.5,4,0.846266521,19.4921,4.757,310.2322745,1,W21,am,o
41,3,19,51.5,1,0.263108385,13.76538,5.085,15.70796327,0,W6,d,w
41,4,24,106,,0.706858347,13.20814,4.603,51.05088062,,W10,em,t
41,5,19,89.5,,0.215984495,12.65981,5.371,39.26990817,,W6,d,w
41,6,25,64.5,3,2.071487656,19.46282,5.201,290.5973205,1,W21,am,o
41,7,15,79,,3.45967891,12.77382,4.729,0,,OV27,am,o
41,8,21,71,,1.022981108,10.19315,5.665,408.407045,,W6,d,w
